#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ct_asoiaf_ibben_basevalue_1;Small Ibbenese Village;Hameau ibbénien;;;Pequeña Aldea Ibbenesa;;;;;;;;;x
ct_asoiaf_ibben_basevalue_2;Ibbenese Village;Village ibbénien;;;Aldea Ibbenesa;;;;;;;;;x
ct_asoiaf_ibben_basevalue_3;Small Ibbenese Town;Bourg ibbénien;;;Pueblo Pequeño Ibbenés;;;;;;;;;x
ct_asoiaf_ibben_basevalue_4;Large Ibbenese Town;Petite ville ibbénienne;;;Pueblo Grande Ibbenés;;;;;;;;;x
ct_asoiaf_ibben_basevalue_5;Small Ibbenese City;Ville ibbénienne;;;Ciudad Pequeña Ibbenesa;;;;;;;;;x
ct_asoiaf_ibben_basevalue_6;Large Ibbenese City;Grande ville ibbénienne;;;Ciudad Grande Ibbenesa;;;;;;;;;x
tb_wildling_barracks;Small Wildling Barracks;Petite caserne sauvageonne;;;Pequeño Cuartel Salvaje;;;;;;;;;x
tb_wildling_barracks2;Wildling Barracks;Caserne sauvageonne;;;Cuartel Salvaje;;;;;;;;;x
tb_wildling_barracks3;Large Wildling Barracks;Grande caserne sauvageonne;;;Gran Cuartel Salvaje;;;;;;;;;x
tb_wildling_barracks4;Fortified Wildling Barracks;Caserne sauvageonne fortifiée;;;Cuartel Salvaje Fortificado;;;;;;;;;x
ca_casterly_rock;Casterly Rock;Castral Roc;;;Roca Casterly;;;;;;;;;x
ca_casterly_rock_desc;Casterly Rock, the fortress is carved out of a great stone hill and its natural defences are further enhanced with walls and other structures. It is tunnelled through with halls and chambers, with a huge keep at its peak. After Harrenhal, it is the second-largest castle in the realm with some of the strongest defences in the world.;Castral Roc, la forteresse est en fait un rocher colossal dont les défenses naturelles ont été renforcées par des murs, des tours et d'autres ouvrages défensifs. Les galeries des mines ont été transformées en salles et loges et un fort a été construit au sommet. Il s'agit du deuxième plus grand château de Westeros après Harrenhal et il dispose des défenses les plus efficaces du continent.;;;Roca Casterly, la fortaleza está tallada en una gran montaña de piedra y sus defensas naturales han sido fortalecidas con muros, torres y otras estructuras defensivas. Dentro de la montaña están las dependencias mayores: el palacio, las habitaciones de la nobleza, dependencias de la servidumbre, cocinas, barracones, armerías e incluso caballerizas. Tras Harrenhal, es el segundo castillo más grande en el reino, con algunas de las defensas más imponentes del mundo.;;;;;;;;;x
ct_titan_castle;Titan of Braavos;Titan de Braavos;;;Titán de Braavos;;;;;;;;;x
ct_titan_castle_desc;The Titan of Braavos is a massive stone and bronze statue that guards the entrance into the lagoon where Braavos is situated. It is the primary line of defense for Braavos and lets out a loud blast whenever a ship approaches the entrance to warn the Arsenal of its coming. Lomas Longstrider named it one of his nine 'Wonders Made by Man'.;Le Titan de Braavos est une statue de granit noir gigantesque enjambant la passe qui mène à la lagune de Braavos. C'est la première ligne de défense de la cité, il émet un rugissement qui sert à prévenir de l'entrée d'une navire dans la rade. C'est l'un des sept Merveilles de l'homme selon Lomas Grandpas.;;;El Titán de Braavos es una inmensa estatua de piedra y bronce que guarda la entrada a la laguna en la que Bravoos se encuentra situada. Es la primera línea de defensa de Braavos y con un sonoro rugido avisa al Arsenal de la llegada de cualquier barco que se acerque. Lomas Pasolargo lo nombró una de sus nueve 'Maravillas Creadas por el Hombre'.;;;;;;;;;x
ca_hyrkooni_fortress;Hyrkooni Fortress;Fortresse hyrkoonie;;;Fortaleza de Hyrkoon;;;;;;;;;x
ca_hyrkooni_fortress_desc;The three fortress cities of the Bone Mountains began as outposts and garrisons raised up by the Patriarchs of Hyrkoon to guard the western marches of their realm. Over the centuries, however, these forts grew into cities, whilst Hyrkoon itself withered away into dust. Now these three great fortress cities exact tribute from all those who seek to use the mountain passes across the Bone Mountains.;Les trois cités forteresses des Montagnes des Os étaient auparavant de simples avant-postes construits par les Patriarches d'hyrkoon pour garder les marches occidentales de leur royaume. Au fil des siècles ces forts sont devenus des villes tandis que Hyrkoon disparaissait. Désormais ces trois grandes forteresses extorquent des tribus à toutes les personnes désireuses de traverser les Montagnes des Os par les cols.;;;Las ciudades fortificadas de Shamyriana, Kayakayanaya y Bayasabhad empezaron siendo fuertes, guarniciones y puestos de avanzada erigidos por los Patriarcas de Hyrkoon para proteger las marcas occidentales del reino frente a bandidos, forajidos y salvajes de los Huesos y los bárbaros que habitan más allá. Con el paso de los siglos, estas fortalezas se acabarían convirtiendo en verdaderas ciudades, mientras que Hyrkoon quedó reducida a polvo. Ahora estas tres grandes ciudades fortificadas exigen tributo a todo aquel que quiera usar los caminos que cruzan las Montañas de los Huesos.;;;;;;;;;x
ca_asoiaf_yiti_basevalue_1;Small YiTish Fort;Petit fort yitien;;;Pequeño Fuerte Yitiense;;;;;;;;;x
ca_asoiaf_yiti_basevalue_2;Large YiTish Fort;Grand fort yitien;;;Gran Fuerte Yitiense;;;;;;;;;x
ca_asoiaf_yiti_basevalue_3;Small YiTish Castle;Petit château yitien;;;Castillo Pequeño Yitiense;;;;;;;;;x
ca_asoiaf_yiti_basevalue_4;Common YiTish Castle;Château yitien ordinaire;;;Castillo Mediano Yitiense;;;;;;;;;x
ca_asoiaf_yiti_basevalue_5;Large YiTish Castle;Grand château yitien;;;Castillo Grande Yitiense;;;;;;;;;x
ca_asoiaf_yiti_basevalue_6;Huge YiTish Fortress;Puissante forteresse yitienne;;;Fortaleza Yitiense;;;;;;;;;x
ct_asoiaf_yiti_basevalue_1;Small YiTish Village;Hameau yitien;;;Pequeña Aldea Yitiense;;;;;;;;;x
ct_asoiaf_yiti_basevalue_2;YiTish Village;Village yitien;;;Aldea Yitiense;;;;;;;;;x
ct_asoiaf_yiti_basevalue_3;Small YiTish Town;Bourg yitien;;;Pueblo Pequeño Yitiense;;;;;;;;;x
ct_asoiaf_yiti_basevalue_4;Large YiTish Town;Petite ville yitienne;;;Pueblo Grande Yitiense;;;;;;;;;x
ct_asoiaf_yiti_basevalue_5;Small YiTish City;Ville yitienne;;;Ciudad Pequeña Yitiense;;;;;;;;;x
ct_asoiaf_yiti_basevalue_6;Large YiTish City;Grande ville yitienne;;;Ciudad Grande Yitiense;;;;;;;;;x
ca_kingsroad;Kingsroad;Route Royale;;;Camino Real;;;;;;;;;x
ca_kingsroad_desc;Kingsroad;Route Royale;;;Camino Real;;;;;;;;;x
ca_river_road;River Road;Route de la Rivière;;;Camino del Río;;;;;;;;;x
ca_river_road_desc;River Road;Route de la Rivière;;;Camino del Río;;;;;;;;;x
ca_goldroad;Goldroad;Route de l'Or;;;Camino Dorado;;;;;;;;;x
ca_goldroad_desc;Goldroad;Route de l'Or;;;Camino Dorado;;;;;;;;;x
ca_roseroad;Roseroad;Route de la Rose;;;Camino de las Rosas;;;;;;;;;x
ca_roseroad_desc;Roseroad;Route de la Rose;;;Camino de las Rosas;;;;;;;;;x
ca_oceanroad;Ocean Road;Route de l'Océan;;;Camino del Océano;;;;;;;;;x
ca_oceanroad_desc;Ocean Road;Route de l'Océan;;;Camino del Océano;;;;;;;;;x
ca_high_road;High Road;Grand-route;;;Camino Alto;;;;;;;;;x
ca_high_road_desc;High Road;Grand-route;;;Camino Alto;;;;;;;;;x
ct_culture_group_arabic_1;Camel Riding Ground;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;x
ct_culture_group_arabic_2;Camel Riding Ground;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;x
ct_culture_group_arabic_3;Camel Riding Ground;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;x
ct_culture_group_arabic_4;Camel Riding Ground;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;x
ca_ironwood;Ironwood Forest;Forêt de ferrugier;;;Bosque de Palo Santos;;;;;;;;;x
ca_ironwood_desc;Ironwood is a type of tree found in the North, it is a hard and black wood that is extremely durable and provides a strong material for building construction. House Forrester of Ironrath control the largest ironwood forest and use it as a source of income to sell and also as a building material to create their strong keep. House Whitehill claims the ironwood and it has resulted in an age old blood feud.;Le ferrugier est un arbre que l'on trouve dans le Nord. Son feuillage est sombre et son bois est très dur et résistant ce qui en fait un très bon matériau de construction. La maison Forrestier d'Ironrath contrôle la plus grande forêt de ferrugiers et s'en sert comme d'une source de revenus et comme matériau de construction pour leur forteresse. La maison Blanchecolline dit que la forêt lui appartient, ce qui a résulté en une longue querelle entre les deux familles.;;;El Palo Santo es un tipo de árbol que se encuentra en el Norte. Su madera negra es muy dura y extremadamente resistente por lo que es un buen material de construcción. La Casa Forrester de Castrofierro controla el bosque más grande de Palo Santos y lo usa como una fuente de ingresos a través de su venta, además de utilizarlo como material de construcción para su fortaleza. La Casa Whitehill reclama el bosque de Palo Santos lo que ha dado lugar a una vieja enemistad de sangre.;;;;;;;;;x
ca_sothoryos_1;Gold Mines;Mines d'or;;;Minas de Oro;;;;;;;;;x
ca_sothoryos_2;Spice Plantations;Plantations d'épices;;;Plantación de Especias;;;;;;;;;x
ca_sothoryos_3;Large Spice Plantations;Grandes plantations d'épices;;;Gran Plantación de Especias;;;;;;;;;x
ca_sothoryos_desc;Amongst the jungles and swamps and sullen, sun-baked rivers of Sothoryos can be found gold, pearls and precious spices beyond count. These great riches can be exploited by those who avoid death here.;Au cœur de la jungle, dans les marais ou les fleuves de Sothoryos on peut trouver de l'or, des perles et de précieuses épices. Ces trésors peuvent être récupérés par ceux qui ne décèdent pas en chemin.;;;Entre las selvas, pantanos y ríos bañados por el sol de Sothoryos se pueden encontrar incontables cantidades de oro, perlas y especias. Estas grandes riquezas pueden ser explotadas por aquellos que eviten la muerte de los peligros que allí se encuentran.;;;;;;;;;x
ct_sothoryos_1;Gold Mines;Mines d'or;;;Minas de Oro;;;;;;;;;x
ct_sothoryos_2;Spice Plantations;Plantations d'épices;;;Plantación de Especias;;;;;;;;;x
ct_sothoryos_3;Large Spice Plantations;Grandes plantations d'épices;;;Gran Plantación de Especias;;;;;;;;;x
ca_lorathi_maze;Lorathi Maze;Labyrinthe lorathi;;;Laberinto Lorathi;;;;;;;;;x
ct_lorathi_maze;Lorathi Maze;Labyrinthe lorathi;;;Laberinto Lorathi;;;;;;;;;x
tp_lorathi_maze;Lorathi Maze;Labyrinthe lorathi;;;Laberinto Lorathi;;;;;;;;;x
lorathi_maze_desc;Sprawling constructs of bewildering complexity, made from blocks of hewn stone, the mazemakers' constructions are scattered across the isles. Lorassyon, the second largest of the Lorath isles, is home to a vast maze that fills more than three-quarters of the surface area of the island and includes four levels beneath the ground, with some passages descending five hundred feet.\n\nScholars still debate the purpose of these mazes. Were they fortifications, temples, towns? Or did they serve some other, stranger purpose? The mazemakers left no written records, so we shall never know.;Immenses constructions d’une déroutante complexité, bâties de blocs en pierre de taille, les édifices des labyrinthiers sont dispersés sur les îles. Lorassyon, deuxième plus grande île de Lorath, abrite un vaste dédale qui occupe plus des trois quarts de l’île et comprend quatre niveaux souterrains, dont certains passages descendent à cinq cents pieds.\n\nLes érudits débattent encore du but de ces labyrinthes : fortifications, temples ou villes ? Ou d’autres fins plus étranges ? Les labyrinthiers n’ont pas laissé de trace écrite, nous ne le saurons donc jamais.;;;Extensas construcciones de una complejidad desconcertante, hechas de bloques de piedra labrada, las edificaciones de los constructores de laberintos se encuentran dispersas por todas las islas. Lorassyon, la segunda isla mas grande de las islas de Lorath, es el hogar de un vasto laberinto que ocupa tres cuartas partes de su superficie, con cuatro niveles bajo tierra y pasajes que descienden hasta los quinientos pies de profundidad.\n\nLos Eruditos aún debaten sobre la finalidad de estos laberintos. ¿Eran fortificaciones, templos o ciudades? ¿O servían para algún otro extraño propósito? Los constructores de laberintos no dejaron registros escritos, así que quizás nunca lo sepamos.;;;;;;;;;x
ca_qohor_forest_1;Fur Hunting Stations;Relais de chasse pour les fourrures;;;Puesto de Caza de Pieles;;;;;;;;;x
ca_qohor_forest_2;Logging Camps;Camps de forestiers;;;Campamento Maderero;;;;;;;;;x
ct_qohor_forest_1;Mines;Mines;;;Minas;;;;;;;;;x
ct_qohor_forest_2;Logging Camps;Camps de forestiers;;;Campamento Maderero;;;;;;;;;x
ca_qohor_forest_desc;The woods that surround Qohor are the principal source of the city’s wealth. The earliest settlement here was a lumber camp, the city’s histories reveal. Even to this day, it is as hunters and foresters the Qohorik are most famed. The shining cities and sprawling towns of the lower Rhoyne hunger for wood, and their own forests have long ago been depleted, cut down and plowed under for fields and farms. Huge barges heavy with timber depart the docks of Qohor every day for the long voyage down the Qhoyne to Dagger Lake and the markets of Selhorys, Valysar, Volon Therys, and Old Volantis.\n The Forest of Qohor also yields up furs and pelts of all kinds, many rare and fine and highly prized, as well as silver, tin, and amber.;"Les forêts autour de Qohor sont sa principale richesse. Les premiers colons furent des bûcherons, révèlent les archives de la ville ; à ce jour encore, c’est comme chasseurs et forestiers que les Qohoriens sont surtout réputés. Les belles villes tentaculaires du cours inférieur du fleuve, affamées de bois, ont depuis longtemps abattu, épuisé et labouré leurs propres forêts pour faire des champs et des fermes. Chaque jour, d’énormes barges de troncs quittent les quais de Qohor et descendent la Qhoyne vers le lac de la Dague et les marchés de Selhorys, Valysar, Volon Therys et l’Antique Volantis.\n La forêt de Qohor donne aussi des peaux et fourrures de tous types, souvent rares, belles, très prisées, et de l’argent, de l’étain, de l’ambre. ";;;Los bosques que rodean Qohor son la principal fuente de riqueza de la ciudad. La ciudad empezó siendo un campamento maderero. Incluso hoy en día, los cazadores y leñadores de Qohor son muy famosos. Las brillantes y bulliciosas ciudades del bajo Rhoyne tienen siempre hambre de madera con la cual seguir creciendo, y sus bosques hace mucho que fueron agotados, cortados y arados hasta ser transformados en campos y granjas. Enormes barcazas cargadas de madera salen de los muelles de Qohor todos los días río abajo desde el Qhoyne al Lago Daga y los mercados de Selhorys, Valysar, Volon Therys y Antigua Volantis.\n El Bosque de Qohor también contiene pieles de todo tipo, incluyendo algunas muy raras y altamente apreciadas, así como plata, estaño y ámbar.;;;;;;;;;x
ca_asoiaf_koj_shipyard;Koj Shipyards;Chantiers navals de Koj;;;Astilleros de Koj;;;;;;;;;x
ct_asoiaf_koj_shipyard;Koj Shipyards;Chantiers navals de Koj;;;Astilleros de Koj;;;;;;;;;x
ca_asoiaf_koj_shipyard_desc;Koj, once home to Malthar the Mapmaker, still boasts the finest shipyards in the archipelago. Three-quarters of the islanders’ famed swan ships are built on Koj, and the Pearl Palace, seat of the Princes of Koj, is renowned for its collection of charts and maps.;Koj, jadis séjour de Malthar Trace-Cartes, abrite encore les meilleurs chantiers navals de l’archipel. On y construit les trois-quarts des fameux bateaux-cygne, et le palais des Perles, siège des princes de Koj, est connu pour sa collection de plans et de cartes.;;;Koj, hogar de Malthar el Cartógrafo, todavía cuenta con los mejores astilleros del archipiélago. Tres cuartas partes de los famosos Barcos Cisne isleños son construídos en Koj y el Palacio de Perla, sede de los príncipes de Koj, es famoso por su gran colección de mapas y cartas de navegación.;;;;;;;;;x
ca_asoiaf_sarnor_basevalue_1;Small Sarnori Fort;Petit fort sarnore;;;Pequeño Fuerte de Sarnor;;;;;;;;;x
ca_asoiaf_sarnor_basevalue_2;Large Sarnori Fort;Grand fort sarnore;;;Gran Fuerte de Sarnor;;;;;;;;;x
ca_asoiaf_sarnor_basevalue_3;Small Sarnori Castle;Petit château sarnore;;;Castillo Pequeño de Sarnor;;;;;;;;;x
ca_asoiaf_sarnor_basevalue_4;Common Sarnori Castle;Château sarnore ordinaire;;;Castillo Mediano de Sarnor;;;;;;;;;x
ca_asoiaf_sarnor_basevalue_5;Large Sarnori Castle;Grand château sarnore;;;Castillo Grande de Sarnor;;;;;;;;;x
ca_asoiaf_sarnor_basevalue_6;Huge Sarnori Fortress;Puissante forteresse sarnore;;;Fortaleza de Sarnor;;;;;;;;;x
ct_asoiaf_sarnor_basevalue_1;Small Sarnori Village;Hameau sarnore;;;Pequeña Aldea de Sarnor;;;;;;;;;x
ct_asoiaf_sarnor_basevalue_2;Sarnori Village;Village sarnore;;;Aldea de Sarnor;;;;;;;;;x
ct_asoiaf_sarnor_basevalue_3;Small Sarnori Town;Bourg sarnore;;;Pueblo Pequeño de Sarnor;;;;;;;;;x
ct_asoiaf_sarnor_basevalue_4;Large Sarnori Town;Petite ville sarnore;;;Pueblo Grande de Sarnor;;;;;;;;;x
ct_asoiaf_sarnor_basevalue_5;Small Sarnori City;Ville sarnore;;;Ciudad Pequeña de Sarnor;;;;;;;;;x
ct_asoiaf_sarnor_basevalue_6;Large Sarnori City;Grande ville sarnore;;;Ciudad Grande de Sarnor;;;;;;;;;x
ca_five_forts;The Five Forts;Les Cinq Forts;;;Los Cinco Fuertes;;;;;;;;;x
ca_five_forts_desc;No discussion of Yi Ti would be complete without a mention of the Five Forts, a line of hulking ancient citadels that stand along the far northeastern frontiers of the Golden Empire of Yi Ti, between the Bleeding Sea and the Mountains of the Morn. The Five Forts are very old, older than the Golden Empire itself: some claim they were raised by the Pearl Emperor during the morning of the Great Empire to keep the Lion of Night and his demons from the realms of men … and indeed, there is something godlike, or demonic, about the monstrous size of the forts, for each of the five is large enough to house ten thousand men, and their massive walls stand almost a thousand feet high.\n\nCertain scholars from the west have suggested Valyrian involvement in the construction of the Five Forts, for the great walls are single slabs of fused black stone that resemble certain Valyrian citadels in the west … but this seems unlikely, for the Forts predate the Freehold’s rise, and there is no record of any dragonlords ever coming so far east. Thus the Five Forts must remain a mystery. They still stand today, unmarked by time, guarding the marches of the Golden Empire against raiders out of the Grey Waste.;"Aucune discussion de Yi Ti ne serait complète sans une mention des Cinq Forts, d’anciennes citadelles massives alignées sur les frontières, à l’extrême nord-est de l’empire Doré, entre la mer Saignante (ainsi nommée pour la teinte caractéristique de ses eaux profondes, due, semble-t-il, à une plante qui ne pousse que là-bas) et les montagnes du Matin. Les Cinq Forts sont très vieux, plus que l’empire Doré lui-même; certains prétendent qu’ils ont été bâtis par l’empereur de Perle à l’aurore du Grand Empire pour tenir le Lion de la Nuit et ses démons hors des royaumes des hommes… et en effet, il y a du divin, ou du démoniaque, dans leur taille monstrueuse, car chacun des cinq est assez vaste pour accueillir dix mille hommes, et leurs murs massifs ont près de mille pieds de haut.\n\nCertains érudits de l’Ouest ont vu une intervention valyrienne dans la construction des Cinq Forts, car les grands murs sont des pans de pierre noire fondue, proches de citadelles valyriennes de l’ouest… mais c’est peu probable : les Forts devancent l’essor des Possessions, et nulle archive ne mentionne qu’un Seigneur Dragon serait venu si loin à l’est. Les Cinq Forts resteront donc un mystère. Ils sont encore là de nos jours, sans trace d’âge, gardant les marches de l’empire Doré contre les pillards du désert Gris.";;;"Ninguna discusión sobre Yi Ti estará completa sin mencionar Los Cinco Fuertes, una linea de antiguas y poderosas ciudadelas que destacan a lo largo de las lejanas fronteras del noreste del Imperio Dorado de Yi Ti, entre las montañas de la Alborada y el mar Sangrante. Los Cinco Fuertes son muy antiguos, más que el propio Imperio Dorado; algunos eruditos afirman que fueron edificados por el Emperador Perla durante el Gran Imperio del Amanecer para mantener al León de Noche y sus demonios lejos de los reinos de los hombres… y lo cierto, es que hay algo divino, o demoníaco, acerca de estos monstruosos fuertes, siendo cada uno de ellos lo suficientemente grande como para dar cobijo a diez mil hombres y sus inmensas murallas elevarse hasta casi los mil pies de altura.\n\nCiertos eruditos sugieren que los valyrios estuvieron implicados en su construcción basándose en que las murallas circundantes; construidas de un solo bloque de roca negra fundida, son semejantes a algunas construcciones hechas por los valyrios en el oeste. Sin embargo, se cree que es poco probable pues Los Cinco Fuertes son anteriores al ascenso del Feudo Franco de Valyria y no se tiene constancia de que éstos llegaran tan al este alguna vez. Así, Los Cinco Fuertes seguirán siendo un misterio. Todavía hoy en día se alzan, inalterables en el tiempo, guardando las marcas del Imperio Dorado contra los asaltantes del Desierto Gris.";;;;;;;;;x
ca_culture_group_frozen_shore_1;Bone Chariot Workshop;Atelier de chariots osseux;;;Taller de Carros de Huesos;;;;;;;;;
ca_asoiaf_asshai_basevalue_1;Small Asshai'i Fort;Petit fort asshaï'i;;;Pequeño Fuerte de Asshai;;;;;;;;;x
ca_asoiaf_asshai_basevalue_2;Large Asshai'i Fort;Grand fort asshaï'i;;;Gran Fuerte de Asshai;;;;;;;;;x
ca_asoiaf_asshai_basevalue_3;Small Asshai'i Castle;Petit château asshaï'i;;;Castillo Pequeño de Asshai;;;;;;;;;x
ca_asoiaf_asshai_basevalue_4;Common Asshai'i Castle;Château asshaï'i ordinaire;;;Castillo Mediano de Asshai;;;;;;;;;x
ca_asoiaf_asshai_basevalue_5;Large Asshai'i Castle;Grand château asshaï'i;;;Castillo Grande de Asshai;;;;;;;;;x
ca_asoiaf_asshai_basevalue_6;Huge Asshai'i Fortress;Puissante forteresse asshaï'ie;;;Fortaleza de Asshai;;;;;;;;;x
ct_asoiaf_asshai_basevalue_1;Small Asshai'i Village;Hameau asshaï'i;;;Pequeña Aldea de Asshai;;;;;;;;;x
ct_asoiaf_asshai_basevalue_2;Asshai'i Village;Village asshaï'i;;;Aldea de Asshai;;;;;;;;;x
ct_asoiaf_asshai_basevalue_3;Small Asshai'i Town;Bourg asshaï'i;;;Pueblo Pequeño de Asshai;;;;;;;;;x
ct_asoiaf_asshai_basevalue_4;Large Asshai'i Town;Petite ville asshaï'ie;;;Pueblo Grande de Asshai;;;;;;;;;x
ct_asoiaf_asshai_basevalue_5;Small Asshai'i City;Ville asshaï'ie;;;Ciudad Pequeña de Asshai;;;;;;;;;x
ct_asoiaf_asshai_basevalue_6;Large Asshai'i City;Grande ville asshaï'ie;;;Ciudad Grande de Asshai;;;;;;;;;x
ca_starfall;Starfall;Les Météores;;;;;;;;;;;;x
ca_starfall_desc;Starfall is the ancestral seat of House Dayne. It is located in the western Red Mountains on an island in the Torentine where it pours into the Summer Sea. The castle, which includes a tower called the Palestone Sword, guards the western arm of Dorne.;Les Météores sont le siège ancestral de la maison Dayne. La localité se trouve à l'ouest des Montagnes rouges sur une île près de la Torrentine, rivière qui débouche sur la mer d'Eté. La forteresse comprend notamment la tour Sabrecaux qui garde la partie ouest de Dorne.;;;;;;;;;;;;x
